date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Eggerthella,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Lactococcus,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Weissella,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Anaeroplasma,Lonsdalea,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
414720,0.552606,2013-04-29 - 2014-08-22,4.3e-05,0,0.005838,0.003351,0.000307,0.003534,2.9e-05,0.073898,0.000328,0.000118,0.000657,0.012175,0.008318,0.001413,1.7e-05,0,0.006296,7e-05,0.000838,2.9e-05,6.3e-05,0.000708,0,0,0.000138,0.024759,0.097673,0.004728,0.001416,0.001177,0.018558,0.000104,0.014164,5.3000000000001e-05,0,4e-05,0,0,2.9e-05,0,5.2e-05,0,7.2e-05,0,9.6e-05,4.3e-05,0.012708,0.000567,0,0.001986,0.004282,0.01154,0,0,6e-06,0.001628,0.003101,0,0.000286,0,0,0.001293,0,0.005422,0.005198,6.6e-05,0.000515,0.002893,0.000116,0.041319,0.015563,0.023774,0.005776,0.000669,0.000167,0,0,0,2.9e-05,1.7e-05,0,8.6e-05,0,0,2.3e-05,0.000275,0,0,3.5e-05,2.9e-05,0,2.6e-05,5.2e-05,0.000989,0,6e-05,0,9.2e-05,0,0.000423,0,0,0,0,0,2.9e-05,4.3e-05,0,0.001166,2.9e-05,0.079808,0,0,0,0,0,7.2e-05,0,0,0,0.000225,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0.00051,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
417312,0.485932,2013-04-29 - 2014-08-25,0,0,0.000421,0.015676,2.6e-05,0.000912,0,0.027152,0.001081,0.001139,0.000642,0.008919,0.007799,0.001616,1.7e-05,0,0.006597,0.017083,0.000719,0,0.000121,0.001639,0,0,7.8e-05,0.010744,0.033162,0.003649,0.002636,0.003747,0.001033,2.6e-05,0.007727,0.005922,6e-05,2.9e-05,0,0,0.000119,0.005417,1.2e-05,0,6e-05,6e-05,0.000121,3.6e-05,0.012708,1.4e-05,4e-05,0.003304,0.025447,0.007813,6e-05,0,4.7e-05,0.016984,0.001185,0,0.000192,0,0,0.000821,0,0.008812,0.005488,9.5e-05,0.003145,0.002144,0,0.043412,0.016188,4.6e-05,0.003568,0.000886,0.000841,0,0,0,0,1.7e-05,0,8.6e-05,0,0,2.4e-05,0,0,0,3.5e-05,4e-05,0,2.6e-05,2.7e-05,0.001235,0,6e-05,0,0.000121,0.000159,0.000363,0,0,0,0,0,0,0,0,0.001087,0.000139,0.113908,0,0,0,0,0,0,0,0,0,0.000185,0,0,0,0,0,0,0,0,0,0,0,0,0.000431,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
228960,0.423754,2013-04-29 - 2012-08-07,7.5e-05,0,0.003259,0.002271,2.6e-05,0.005626,0,0.030057,0.000128,0.000271,0.000384,0.017875,0.002115,0.001091,1.7e-05,0,0.025081,6e-05,0.000838,0,8.6e-05,0.00341,0,1e-05,2.7e-05,0.006314,0.017148,0.001738,0.003975,0.004777,0.00858,0.000404,0.012607,0.006735,1e-05,6.9e-05,0,1e-05,4e-05,3e-05,5.2e-05,0,0.00026,0,8.4e-05,4.3e-05,0.012088,8.9e-05,8.5e-05,0.000605,0.003334,0.017962,0,3e-05,8.8e-05,0.052218,0.002891,0,0.000377,0,1e-05,0.001032,1.5e-05,0.022002,0.009069,8.5e-05,0.000508,0.000863,0,0.035485,0.012313,0.000311,0.011339,0.000526,0.002622,0,0,0,2e-05,1.7e-05,0,8.6e-05,1.5e-05,0.00027,7e-05,0,0,1e-05,3.5e-05,1e-05,0,0.000164,2.8e-05,0.001095,5e-05,5.5e-05,0,0.000121,1.5e-05,0.000423,5e-05,0,0,2.5e-05,3.5e-05,1e-05,0,0,0.001166,0,0.028742,0,0.000155,0,0,4.5e-05,4e-05,0.00012,1e-05,0,0.000225,0,1.5e-05,0,0,0,0,0,0,0,0,1.5e-05,0,0.00051,0,0.000363,0.000216,0.047852,0,0,2.5e-05,0,0,0.000121,0
127872,0.631325,2013-04-29 - 2013-09-24,0,0,0.004358,0.003817,0.000356,0.002703,3.2e-05,0.036032,0.000179,0.000546,0.000563,0.011108,0.004022,0.001425,1.7e-05,0,0.001246,0.024822,0.000827,0,0.000458,0.001558,0,2.1e-05,2.1e-05,0.012792,0.040334,0.005425,0.000764,0.005381,0.004087,2.6e-05,0.013407,0.006314,0,8.5e-05,0,0,0,0.000149,0.000256,0,0.000372,4.2e-05,0.001349,4.3e-05,0.01162,0.00016,3.2e-05,0.000207,0.00258,0.059421,0,0,5.9e-05,0.004675,0.003021,3.7e-05,0.000423,0,0,0.000759,0,0.035759,0.046166,4.7e-05,0.002069,0.002985,2.7e-05,0.028844,0.041414,0.006233,0.000143,0.001029,0.002891,0,0,0,0,8.9e-05,0,8.6e-05,0,3.2e-05,7.4e-05,4.8e-05,0,2.1e-05,9.8e-05,0,0,0.000632,4.4e-05,0.000518,0,1.4e-05,0,0.00011,0,1.2e-05,5.8e-05,0,0,0,0,0,0,0,0.001155,3.7e-05,0.14344,0,2.1e-05,0,0,0,0,1.1e-05,0,0,0.000225,0,0,0,0,0,0,0,0,0,0,0,0,0.00051,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
128736,0.454904,2013-04-29 - 2013-09-25,0,0,0.007159,0.004262,0.000284,0.009554,0,0.017724,0.000123,0.00064,0.000704,0.010001,0.003595,0.001568,1.7e-05,0,0.00021,3.6e-05,0.000838,0,0.001286,0.001725,0,1.4e-05,0.000167,0.005588,0.031264,0.001305,0.001096,0.003894,0.021708,2.6e-05,0.013429,0.004938,0,5e-05,0,0,0,0.012944,0.000539,0.000286,0.000205,0,0.003795,4.3e-05,0.011253,0.000208,0,0.000266,0.000716,0.006515,0,0,8.2e-05,0.039757,0.00168,0.000577,0.000289,8.6e-05,0,0.000629,0,0.001418,0.01022,0.000263,0.002868,0.003763,0.000348,0.030444,0.010646,0.020198,5e-06,0.001045,0.00293,1e-05,5.2e-05,0,1.9e-05,1.7e-05,0,8.6e-05,0,0,2.3e-05,1e-05,0,3.8e-05,0.000113,1.4e-05,4.8e-05,0.002053,6.2e-05,0.000644,4.3e-05,1.7e-05,0,0.000111,1.9e-05,0.001232,4.8e-05,1e-05,0,0.000277,0,1e-05,0,0,0.001166,5.2e-05,0.09168,1e-05,0.000172,0,0,0,0,1e-05,5.2e-05,1e-05,0.000225,0,0.000272,0,0,0,1.4e-05,0,0,0,0,0,0,0.00051,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
446688,0.489438,2013-04-29 - 2014-09-28,0,0,0.001185,0.002927,2.1e-05,0.007649,0,0.050197,0.000328,0.000688,0.000467,0.009164,0.003757,0.001411,1.2e-05,0,0.007195,2.5e-05,0.000586,0,9.8e-05,0.002874,8.2e-05,0,0.000138,0.010559,0.065731,0.00592,0.001819,0.006497,0.001702,0.000232,0.01344,0.004252,0,6.9e-05,0,0,6.5e-05,5.3e-05,5.2e-05,0,0.001502,0,7.3e-05,4.3e-05,0.011869,0.001799,0.000534,8.9e-05,0.00861,0.008503,0.00804,5.9e-05,0.000687,0.00673,0.000753,0,0.000212,0,0,0.000163,0,0.005275,0.000807,9.5e-05,0.001313,0.003452,0.001966,0.046065,0.016766,0.003157,0.03115,0.000857,0.002518,1.2e-05,0,0,3.5e-05,1.7e-05,0,8.6e-05,0,0.00017,6e-05,0,0,2.3e-05,3.5e-05,0,0,2.6e-05,5.2e-05,0.001235,0,4.8e-05,4.7e-05,0.000121,0,0.000411,1.2e-05,1.2e-05,0,0,0.000264,1.8e-05,7.6e-05,1.8e-05,0.001166,0,0.073526,0,0,5.9e-05,0,1.2e-05,0.000123,8.2e-05,0.000135,0,0.000225,0,0,1.2e-05,0,0,0,2.3e-05,0,0,0,0,0,0.000463,0,0.000363,0.000216,0.047852,0,0,0,0,0,0.000121,0
109728,0.442586,2013-04-29 - 2013-09-03,0,0,0.005186,0.002521,0.000335,0.000526000000000002,0,0.018582,0.000222,0.000388,0.000473,0.009092,0.003924,0.001283,1.7e-05,0,0.001804,0.00013,0.000759,0,0.000328,0.002897,0,3.7e-05,5.5e-05,0.004453,0.000983999999999999,0.005553,0.002728,0.003642,0.002647,2.6e-05,0.010959,0.006687,0,6.5e-05,0,0,0,0,0.000147,0,0.000204,2.3e-05,0.002733,4.3e-05,5.9e-05,0.005341,6e-05,0.000663,0.008194,0.024552,0,0,6.8e-05,0.056682,0.002985,0,0.000372,6.9e-05,0,0.000549,9e-06,0.000996999999999998,0.003034,2.00000000000001e-06,0.001799,0.002451,3.2e-05,0.013215,0.014075,0.031685,3.4e-05,0.00073,0.002768,3.7e-05,0,0,0,2.5e-05,0,8.6e-05,0,3.7e-05,9.5e-05,0.000264,0,9e-06,1.1e-05,0,0,0.000534,6e-06,0.000934,0,2.3e-05,3.2e-05,0.000112,1.4e-05,4.8e-05,9e-06,0,0,0,0,9e-06,0,0,0.001166,0,0.129737,1.4e-05,1.9e-05,0,0,0,0,0,2.8e-05,0,0.000225,0,4.2e-05,0,0,0,0,0,0.000111,0,0,0,0,0.00051,0,0.000363,0.000216,0.047852,0,0,0,0,1.9e-05,0.000121,0
318816,0.744157,2012-04-03 - 2013-04-07,2.1e-05,0.000285,0.002481,0.002706,1.4e-05,0.008847,5.6e-05,0.013156,0.027129,0.001094,0.000459,0.020496,0.025373,0.000347,2.8e-05,0,0.000465,5.1e-05,0.000153,0,9e-05,0.002898,0,0.000104,0.014797,0.036199,0.028728,0.013377,3.19999999999999e-05,0.006307,0.029214,0.000904,0.008648,0.005992,0.000118,9e-05,0,0,2.1e-05,0,0,0,8.3e-05,0,0.00032,0,0.003345,0.002065,0,0.003995,0.002402,0.049423,0.000222,0,0.000174,0.046947,0.000368,0.00012,0.000153,0,0.000695,0.000405,1.4e-05,0.012272,0.002543,4.9e-05,0.000715,0.001839,0.000493,0.022856,0.033116,0.009504,0.005877,0.000814,0.002807,0.01115,0.00012,0,1.4e-05,0,0,0.000181,0,1.4e-05,1.4e-05,0,0,5.6e-05,0,0,0.000208,1.4e-05,1.4e-05,0.000159,0.000118,0,5.7e-05,0.010101,8.3e-05,1.4e-05,8.5e-05,0,0,0,0,1.4e-05,0.000167,1.4e-05,0.00012,1.4e-05,0.242573,1.4e-05,0,0,0,0,1.4e-05,4.9e-05,0,0,0.000111,0,5e-04,0,0,0.000104,0,0.00018,0,0,0,0,0,0,0,3.5e-05,0.000535,0.022675,0,0,1.4e-05,0.000215,0.000111,0,0
657504,0.516235,2012-04-03 - 2014-05-04,0.000241,0,0.000126000000000001,0.000934,0.000196,0.001071,6e-06,0.079006,0.000804,0.000163,0.000602,0.017267,0.018139,4.3e-05,0,0,0.008996,0.000114,7.3e-05,4.3e-05,0.000232,0.001888,0,3.1e-05,0.000403,0.011803,0.036414,0.012271,0.000588,0.011748,0.019676,0.000907,0.014288,0.003035,1.2e-05,9.5e-05,0.000107,0,1.2e-05,7.9e-05,1.2e-05,7.6e-05,2.99999999999999e-06,0,0.000779,2.1e-05,5.9e-05,0.002357,0,0.003235,1.89999999999999e-05,0.010921,2.4e-05,0,0.000254,0.006379,0.001647,6.8e-05,0.000382,0.000168,4e-05,0.002612,0,0.004322,0.017202,0.000153,0.002386,0.001949,0.000278,0.011007,0.01374,0.004537,0.001048,6.8e-05,0.002725,1.2e-05,2.8e-05,6e-06,9e-06,9e-06,0,0,0,3.7e-05,1.8e-05,0,0,1.2e-05,0.000192,0,6e-06,4.6e-05,0,3.6e-05,0,5.8e-05,0.00012,6.7e-05,0.000141,0.000315,7.00000000000001e-06,0,0,0,0,1.8e-05,0,0,0.000102,0,0.184794,3.7e-05,5.2e-05,0,0,0,0,6e-06,0,0,0,0,4.3e-05,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657504,0.624346,2012-04-03 - 2014-05-04,0.000204,4.3e-05,0.006015,0.000634,2e-05,0.003282,3.6e-05,0.042842,0.018192,6.99999999999998e-06,0.000629,0.013362,0.018504,4.3e-05,1.3e-05,0,0.011767,7.4e-05,4e-05,2.3e-05,0.000142,0.001357,0,0,0.004498,0.00629,0.026563,0.013557,5.00000000000023e-06,0.017177,0.020722,0.001065,0.133092,0.001462,0.000339,2.6e-05,2.3e-05,0,0,4.6e-05,2e-05,5.9e-05,6.5e-05,0,0.000277,0,0.000218,0.002319,7e-06,0.002838,0.006066,0.030553,0.000333,0,1.6e-05,0.008864,0.001636,0.00068,4e-05,4.9e-05,0.001238,0.000809,0,0.00627,0.002878,0.00031,0.001848,0.002465,0.000191,0.011358,0.005979,0.000958,0.000481,0.000376,0.001011,0.000375,2.1e-05,0,7e-06,0,0,0,0,0.001488,0.000191,0,0.000161,4.3e-05,0.000105,9.9e-05,0.000635,6.6e-05,6.9e-05,7.5e-05,0.000102,5.6e-05,0.00011,0.000734,0.001495,0.000207,8.4e-05,0,0,0,0,0.000135,0,0,0.000113,0,0.184537,4e-05,7.2e-05,0,0,1e-05,0,0,4e-05,0,0,0,0.00079,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694656,0.727435,2012-04-03 - 2014-06-16,4.5e-05,0,0.005486,0.001585,6e-05,0.004217,0,0.124392,0,0.000115,0.001181,0.014194,0.020597,7e-05,0,0,0.011534,9e-05,1e-05,1e-05,0.00014,0.002457,0,0,0,0.005422,0.103659,0.013835,0.003663,0.017571,0.018291,0.000763,0.014769,0.001657,0,5e-05,2e-05,0,0,1.5e-05,0.00019,1e-05,9.5e-05,0,0.000701,1.5e-05,7e-05,0.00259,0,0.000641,0.016399,0.004523,0,0,2e-05,0.032379,0.000385,0.00012,4.1e-05,2.5e-05,1e-05,0.001157,0,0.009717,0.003245,7e-05,0.001404,0.00537,0.00011,0.029204,0.032451,0.002772,0.00029,3.7e-05,0.000896,0,0.00011,0,0,0,0,0,0,2e-05,2e-05,9.5e-05,0,0,4e-05,0,0,2e-05,0,0.00017,0,4e-05,0.00012,0,0,0.00012,6e-05,0,0,1e-05,0,0,0,0,0.00012,0.000245,0.215085,2e-05,0,8e-05,0,0,0,2e-05,0,0,0,0,0,0,0,1.5e-05,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0
373248,0.511951,2012-04-03 - 2013-06-09,5.1e-05,8e-06,0.002274,0.001923,0.000572,0.008328,0,0.014656,0.002548,4e-05,0.000572,0.008545,0.023028,0,0,0,0.014549,5.6e-05,0.000121,0,0.000188,0.001542,0,0,0.001272,0.000541,0.082912,0.014106,0.000726,0.014005,0.032647,0.001047,0.008661,0.002919,0,3.5e-05,0,0,0,8e-06,2e-05,1.2e-05,0,0,0.000724,0,0.002555,0.002451,3.1e-05,0.002404,0.002723,0.021411,1.2e-05,0,4.7e-05,0.013221,0.002541,4.2e-05,9.5e-05,8e-06,8e-06,5.1e-05,0,0.018715,0.001571,3.9e-05,0.00129,0.002639,0.000247,0.000479,0.021876,0.031877,0.000294,0.002316,0.001429,0.000305,0.00012,0.000153,0,0,0,2.3e-05,0,0,4.7e-05,0,0,0,8e-06,0,5.9e-05,2.7e-05,6.3e-05,0.000145,1.6e-05,0,0.000108,0.00038,8e-06,0,0.000104,0,0,0,0,8e-06,0,0,0.000104,8e-06,0.140842,0,0,0,0,3.5e-05,0,0,5.5e-05,4.7e-05,0,0,5.9e-05,0,0,0,0,0.00018,0,0,0,0,0,3.9e-05,0,0,0,0,0,0,0,0,0,0,0
403488,0.715977,2012-04-03 - 2013-07-14,0,0,0.001145,0.006248,1.8e-05,0.000424000000000001,0,0.012066,0.000703,5e-05,8.8e-05,0.018302,0.025833,9.7e-05,0,0,0.014598,0.00012,0,0,0.000703,0.00245,0,0,0.000835,0.006292,0.103507,0.015779,0.002948,0.013513,0.018161,0.000594,0.019095,0.001747,0,4.4e-05,0,0,0,0,0.000185,0,1.3e-05,0,0.001231,0,0.015128,0.0026,0,0.001433,0.003493,0.020667,0,0,6.2e-05,0.092839,0.002216,0.00012,0.000273,0.000114,5.3e-05,7.6e-05,0,0.010457,0.006436,3.5e-05,0.000537,0.005346,0.000185,0.036719,0.035513,0.007561,0.000141,0.000211,0.001424,1.8e-05,6.7e-05,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,1.8e-05,0,0.000229,0,0.00011,0,3.5e-05,0.00012,3.5e-05,1.8e-05,0,0.00012,0,0,0,0,0,0,0,0.00012,1.8e-05,0.204363,0,0,0,0,1.8e-05,0,6.2e-05,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426816,0.627309,2012-04-03 - 2013-08-10,0,0,0.000888999999999999,0.003382,0.000207,0.00319,0,0.030668,0.000146,0.000898,0.000464,0.020324,0.025906,8e-06,0,0,0.004239,0.000169,0,4.1e-05,0.000707,0.000613,0,8e-06,0.00015,0.008458,0.162894,0.014411,0.00277,0.018834,0.006523,0.001062,0.014054,0.001521,0,0.000134,0,0,0,0,0.000199,8e-06,8.2e-05,0,0.003655,0,0.002879,0.001813,6.5e-05,0.001504,0.004205,0.045743,0,0,0.000268,0.005638,0.000244,0.00012,0.000238,4.9e-05,2.8e-05,0.000207,0,0.008822,0.042939,6.1e-05,0.003755,0.007537,0.000285,0.000680999999999998,0.00902,0.001887,0.000207,0.000651,0.000748,1.6e-05,5.5e-05,0,0,0,0,0,0,9.8e-05,4.9e-05,0,0,7.7e-05,0.000126,4.1e-05,0,0.001691,4.5e-05,0.000544,5.3e-05,8e-06,0.000112,3.3e-05,0,0.000614,8.7e-05,0,0,0,0,8e-06,0,0,0.00012,0,0.156946,8e-06,0.000122,8e-06,0,8e-06,0,2e-05,0,0,0,0,1.6e-05,0,0,0,8e-06,0.00018,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0
743040,0.643429,2012-04-03 - 2014-08-11,0,0,0.007545,0.010884,0,0.001612,0,0.039026,0.000168,0.008008,0.000673,0.020912,0.025149,0,0,0.000252,0.008419,0.003162,0,0.000252,0,0.002415,0,0,0.001599,0.0263,0.029679,0.014844,0.000495,0.015223,0.022828,0.001078,0.017996,0.006998,0,0,0,0,0,0,0,0.000252,0.00018,0,0.000337,0,0.00024,0.002635,0,0.003871,0.018039,0.042383,0.000168,0,0.001683,0.000534,0.000168,0.00012,0.000879,0,0.003198,0.000419,0,0.003076,0.000978,0,9.40000000000003e-05,0.00132,0.000337,0.013945,0.00104,0.003114,0.005134,0.000154,0.002357,0.003703,0.00012,0,0.000673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0.00012,0.002104,0,0,0.00012,0,0,0,0,0,0,0,4.8e-05,0,0.263505,0,0,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0,0,0.000168
752544,0.512997,2012-04-03 - 2014-08-22,4.3e-05,0,0.001528,0.004021,0.000333,0.006766,2.9e-05,0.04922,0,0.000368,0.000362,0.021022,0.013587,0.000203,0,0,0.011418,9.99999999999999e-06,0,2.9e-05,5.8e-05,0.000206,0,0,0,0.039345,0.031867,0.01511,0.002295,0.0103,0.013167,0.000948,0.018938,0.008314,0,2.9e-05,0,0,2.9e-05,0,0,0,0.000108,0,0.000217,0,0.00024,0.002042,0,0.002591,0.002282,0.016586,0,0,5.8e-05,0.002926,0,0.00012,0.00041,0,0,0.00039,0,0.008095,0.005657,2.9e-05,0.000669,0.000293999999999999,0.000116,0.001155,0.000736,0.024085,0.005819,0.000283,0.003865,0,0.00012,0,2.9e-05,0,0,0,0,0,7.2e-05,0.000275,0,0,0,2.9e-05,0,0,0,6.6e-05,0,0,0.00012,2.9e-05,0,0,0.00012,0,0,0,0,2.9e-05,4.3e-05,0,0.00012,2.9e-05,0.183317,0,0,0,0,0,7.2e-05,0,0,0,0,0,0,2.9e-05,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755136,0.577823,2012-04-03 - 2014-08-25,0,0,0.004731,0.016346,0,0.00232,0,0.002474,0.001409,0.001625,0.000377,0.017766,0.014106,0,0,0,0.011719,0.017023,0.000119,0,0,0.002141,0,0,6e-05,0.02533,0.098968,0.014031,0.003515,0.00773,0.030692,0.001078,0.012501,0.002339,6e-05,4e-05,0,0,0.000119,0.005417,4e-05,0,0.00012,6e-05,0,7.9e-05,0.00024,0.002595,4e-05,0.003909,0.023447,0.035939,6e-05,0,9.9e-05,0.01243,0.004286,0.00012,0.000316,0,0,0.001724,0,0.022329,0.005947,0,0.003299,0.005331,0,0.003248,0.000111,0.000357,0.003611,5e-04,0.002857,0,0.00012,0,0,0,0,0,0,0,0.000119,0,0,0,0,4e-05,0,0,7.9e-05,0.00018,0,0,0.00012,0,0.000159,6e-05,0.00012,0,0,0,0,0,0,0,4.1e-05,0.000139,0.149217,0,0,0,0,0,0,0,0,0,4e-05,0,0,0,0,0,0,0.00018,0,0,0,0,0,7.9e-05,0,0,0,0,0,0,0,0,0,0,0
108864,0.536383,2012-04-03 - 2012-08-07,7.5e-05,0,0.001051,0.001601,0,0.002394,0,0.005379,2e-04,0.000215,0.000635,0.009028,0.02402,0.002707,0,0,0.019959,0.00012,0,0,3.5e-05,0.002908,0,1e-05,0.000165,0.008272,0.048658,0.01212,0.003096,0.0067,0.023145,0.000648,0.007833,0.001526,1e-05,0,0,1e-05,4e-05,3e-05,0,0,8e-05,0,0.000205,0,0.00038,0.00252,8.5e-05,0,0.001334,0.010164,0,3e-05,0.00014,0.056772,0.00021,0.00012,0.000501,0,1e-05,0.000129,1.5e-05,0.008485,0.009528,1e-05,0.000662,0.00405,0,0.004679,0.003986,0,0.011382,0.000912,0.001076,0,0.00012,0,2e-05,0,0,0,1.5e-05,0.00027,2.5e-05,0,0,1e-05,0,1e-05,0,0.00019,8e-05,4e-05,5e-05,0.000115,0.00012,0,1.5e-05,0,7e-05,0,0,2.5e-05,3.5e-05,1e-05,0,0,0.00012,0,0.234383,0,0.000155,0,0,4.5e-05,4e-05,0.00012,1e-05,0,0,0,1.5e-05,0,0,0,0,0.00018,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0
465696,0.611308,2012-04-03 - 2013-09-24,0,0,4.80000000000012e-05,0.003147,0.000382,0.000529000000000002,3.2e-05,0.011354,0.000149,6e-05,0.000456,0.019955,0.025927,0.000191,0,0,0.006368,0.024762,1.1e-05,0,0.000579,0.001056,0,2.1e-05,0.000159,0.001794,0.10614,0.015807,0.001643,0.016858,0.027638,0.001078,0.018181,0.001947,0,0.000154,0,0,0,0.000149,0.000308,0,0.000192,4.2e-05,0.00147,0,0.000848,0.002449,3.2e-05,0.000812,0.00058,0.031295,0,0,0.000111,0.009229,8e-05,8.3e-05,0.000299,0,0,0.000144,0,0.022242,0.046625,4.8e-05,0.001915,0.006172,2.7e-05,0.01132,0.057713,0.006544,0.000186,0.000643,0.000807,0,0.00012,0,0,0.000106,0,0,0,3.2e-05,2.1e-05,4.8e-05,0,2.1e-05,0.000133,0,0,0.000658,9.6e-05,0.000537,0,7.4e-05,0.00012,1.1e-05,0,0.000435,6.2e-05,0,0,0,0,0,0,0,0.000109,3.7e-05,0.119685,0,2.1e-05,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466560,0.590005,2012-04-03 - 2013-09-25,0,0,0.002849,0.003592,0.00031,0.012786,0,0.006954,0.000205,0.000154,0.000315,0.018848,0.0255,4.8e-05,0,0,0.005332,9.6e-05,0,0,0.001407,0.001223,0,1.4e-05,0.000305,0.008998,0.09707,0.011687,0.000217,0.015371,0.010017,0.001078,0.018203,0.003323,0,0.000119,0,0,0,0.012944,0.000591,0.000286,2.5e-05,0,0.003916,0,0.001215,0.002401,0,0.000339,0.001284,0.021611,0,0,0.000134,0.044311,0.001421,0.000457,0.000165,8.6e-05,0,0.001532,0,0.014935,0.010679,0.000358,0.003022,0.00695,0.000348,0.00972,0.005653,0.020509,3.8e-05,0.000659,0.000768,1e-05,6.8e-05,0,1.9e-05,0,0,0,0,0,7.2e-05,1e-05,0,3.8e-05,0.000148,1.4e-05,4.8e-05,0.002079,0.000114,0.000411,4.3e-05,4.3e-05,0.00012,1e-05,1.9e-05,0.001655,7.2e-05,1e-05,0,0.000277,0,1e-05,0,0,0.00012,5.2e-05,0.171445,1e-05,0.000172,0,0,0,0,1e-05,5.2e-05,1e-05,0,0,0.000272,0,0,0,1.4e-05,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784512,0.626625,2012-04-03 - 2014-09-28,0,0,0.003125,0.002257,4.7e-05,0.010881,0,0.025519,0,0.001174,0.000552,0.018011,0.025662,0.000205,2.9e-05,0,0.012317,8.5e-05,0.000252,0,2.3e-05,0.002372,8.2e-05,0,0,0.004027,0.131537,0.016302,0.002698,0.017974,0.030023,0.00082,0.018214,0.004009,0,0,0,0,6.5e-05,5.3e-05,0,0,0.001322,0,0.000194,0,0.000599,0.00081,0.000534,0.000516,0.00661,0.019623,0.00804,5.9e-05,0.000739,0.002176,0.002348,0.00012,8.8e-05,0,0,0.001066,0,0.008242,0.001266,0,0.001159,0.006639,0.001966,0.005901,0.000467,0.003468,0.031193,0.000471,0.00118,1.2e-05,0.00012,0,3.5e-05,0,0,0,0,0.00017,3.5e-05,0,0,2.3e-05,0,0,0,0,0,0.00018,0,1.2e-05,7.3e-05,0,0,1.2e-05,0.000108,1.2e-05,0,0,0.000264,1.8e-05,7.6e-05,1.8e-05,0.00012,0,0.189599,0,0,5.9e-05,0,1.2e-05,0.000123,8.2e-05,0.000135,0,0,0,0,1.2e-05,0,0,0,0.000157,0,0,0,0,0,4.7e-05,0,0,0,0,0,0,0,0,0,0,0
